,12636hne00cq201,12636hne00cq401,12636hne00su001,12636hne00su101,12636hne01cp001,12636hne01cq101,12636hne01cq201,12636hne01cq401,12636hne01cq501,12636hne01cq601,12636hne01cs001,12636hne01ct001,12636hne01su001,12636hne01su101,12636hqb01ce001,12636hqb01ce002,12636hqb01ce003,12636hqb01ce004,12636hqb02ce001,12636hqb02ce002,12636hqb02ce003,12636hsa_u13_d0hsd10cq001,12636hsa_u13_d0hsd10cq002,12636hsa_u13_d0hsd10cq011,12636hsa_u13_d0hsd10cq012,12636hsa_u13_d0hsd10cq013,12636hsa_u13_d0hsd20cq001,12636hsa_u13_d0hsd20cq002,12636hsa_u13_d0hsd20cq011,12636hsa_u13_d0hsd20cq012,12636hsa_u13_d0hsd20cq013,12636hsa_u13_d0hsg10an001ce,12636hsa_u13_d0hsg20an001ce,12636hsa_u13_d0hsk10cf001,12636hsa_u13_d0hsk20cf001,12636hsd_13_u13_d0hsk31cf101,12636hsd_13_u13_d0hsk32cf101,12636hsd_u13_d0hsd10gh001x2,12636hsd_u13_d0hsd10gh001x3,12636hsd_u13_d0hsd10gh001x4,12636hsd_u13_d0hsd10gh001x6,12636hsd_u13_d0hsd10gh001x7,12636hsd_u13_d0hsd10gh001x8,12636hsd_u13_d0hsd20gh001x2,12636hsd_u13_d0hsd20gh001x3,12636hsd_u13_d0hsd20gh001x4,12636hsd_u13_d0hsd20gh001x6,12636hsd_u13_d0hsd20gh001x7,12636hsd_u13_d0hsd20gh001x8,12636mky02cj001,hour,day,month,year,dayofweek,quarter,is_weekend,season,hour_sin,hour_cos,day_sin,day_cos
2024-02-09 05:00:00,-0.12738400697115537,0.5161703494087586,-0.03791547274424117,-0.03793216209054407,-0.34672396946499145,-0.22999136766008954,-0.22819868388468872,-1.127069943501116,-0.12397263847824493,-0.42625740445704663,-0.13173824047743893,0.12217997207649114,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.14213798493357407,0.3659172911053135,-0.06579516949597691,-0.04731857434535324,-0.48635821826667064,1.1029708039662376,0.09777443340125215,0.2948466127582423,-0.6126301041891159,-0.07641881932284211,-0.2482856076494073,0.203618453795414,-0.5157467212122072,1.1868915434910177,0.011988520612154815,-0.9121143291341463,0.874303913946874,-0.7863602403286047,0.0,0.0,-0.04289417759074698,-0.34037178005334695,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.08018392173147675,5,9,2,2024,4,1,False,0.0,1.3660254037844386,0.36602540378443865,1.3137714762937773,-0.5234543992334661
2024-02-09 06:00:00,-0.27157867046038864,0.9297456747157172,-0.03791547274424117,-0.03793216209054407,0.28688229320058767,-0.5314987117732949,-0.4629262067022714,-0.6864804300372521,-0.009958300217830828,-0.7452878945542593,0.06915480072775924,0.06584760934824636,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.6062960743242412,0.2569206493095446,-0.06579516949597691,0.21351969242165966,-0.4846138726450435,1.1343921618200579,-0.23205211136502235,-0.40448429531691804,-0.09100808261708532,-0.7422130394377774,-0.6742685548146684,-0.16731367189856972,-0.6044442111026115,0.8904687359343868,-0.5735868073475304,0.4414404798516136,0.845419031070286,-0.7863602403286047,0.0,0.0,-0.2276337467843513,-0.2716366702330609,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.1572631374755486,6,9,2,2024,4,1,False,0.0,1.414213562373095,1.6419787656998878e-16,1.3137714762937773,-0.5234543992334661
2024-02-09 07:00:00,-0.28085582348254895,1.1690941660277163,-0.03791547274424117,-0.03793216209054407,0.4023481258413586,0.03558504943444407,-0.6914275352806603,0.48809297000633023,0.9615331993216907,0.39912004920874206,0.738507807643329,0.36040012384262,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.47813997534589164,0.5211058182717825,-0.06579516949597691,-0.24875585767214384,-0.48777248743779633,1.1194258791515301,0.47382380616334024,-0.3205087102855509,-0.1313537934828907,-0.8649646792184867,0.018270807483978614,0.5433616556625254,-0.47782679682210605,1.0440840660295572,-0.20695446705418757,-2.031585359166419,0.8569721099811246,-0.7863602403286047,0.0,0.0,1.1868887900909266,0.35892124533898256,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.7314558767880786,7,9,2,2024,4,1,False,0.0,1.3660254037844386,-0.3660254037844384,1.3137714762937773,-0.5234543992334661
2024-02-09 08:00:00,-0.37824494118124524,1.7472864807633917,-0.03791547274424117,-0.03793216209054407,-0.2834719862475875,0.35208965004240067,-0.9820351513950013,0.5958501701799064,0.6723845574266705,0.24963147670604816,1.0802923744626318,0.5336511433088938,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.2769737351313976,-0.03967987780757039,-0.06579516949597691,0.12869245776717705,-0.4874640948417076,1.102872857090135,0.6193368242963121,-1.1198916831802952,-1.5667904587140182,-1.0019483931766697,0.2762286285808046,0.8066825998996369,-0.38003330760552956,1.0086994526123438,-1.0674392742020262,-1.8085947170425074,0.8267540114148637,-0.7863602403286047,0.0,0.0,0.6784957710739306,0.21197686669983107,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.9991247120419995,8,9,2,2024,4,1,False,0.0,1.224744871391589,-0.7071067811865471,1.3137714762937773,-0.5234543992334661
2024-02-09 09:00:00,0.06974500023275719,0.9697338923979638,-0.03791547274424117,-0.03793216209054407,-0.6050988689628094,0.014885711043253537,0.10747101303581222,-1.1609308012266388,-0.015187815971772793,-0.5766574926457326,-0.5734838384578351,0.1641392033534802,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.6490147739836866,0.30946054231890746,-0.06579516949597691,0.23741160089023677,-0.48635821826667064,1.1333343355581464,-0.9165944159722411,-0.20171555576810155,-2.133268473623504,0.12154933248581568,3.6828925205936853,-0.6675107348991054,0.3763142116932207,1.6004875478984315,0.6975780417543358,1.0588448131736827,0.840086168311594,-0.7863602403286047,0.0,0.0,-0.8779601347939873,-0.7504527277459073,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.20106577452443755,9,9,2,2024,4,1,False,0.0,1.0,-0.9999999999999999,1.3137714762937773,-0.5234543992334661
2024-02-09 10:00:00,0.3271545130467249,0.8306727533542032,-0.03791547274424117,-0.03793216209054407,0.055624698771583145,-0.10665455513295191,0.5481299103147086,0.5986387114043609,0.2748324118822375,-0.40164648093526173,-0.591658571396216,0.0714550642193653,-0.08471836662771295,-0.021829208060494883,-0.42282314010279787,0.4723923684826194,0.3709146588208577,-0.06579516949597691,0.07389450256402298,-0.4875050532333757,-0.9057648688406225,-0.30787532728892353,0.7231705438711176,-0.35935867007212796,0.3632900074365652,0.6464840877951161,-0.4375863642175741,0.6353340590370039,1.3243268202304381,1.2420387267756843,-1.1171018637217904,0.8655090615940146,-0.7863602403286047,0.0,0.0,-0.4398904990395526,-0.723065677963132,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.7148202131377979,10,9,2,2024,4,1,False,0.0,0.7071067811865474,-1.224744871391589,1.3137714762937773,-0.5234543992334661
2024-02-09 11:00:00,-0.31842619431889946,1.822528395636455,-0.03791547274424117,-0.03793216209054407,1.411098837235374,0.18711982860014928,-0.6188145449660698,-0.0485020341851929,0.9541247186702733,1.0367252715601714,1.3870719077047242,0.36040012384262,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.6000824452828636,0.5933650541586969,-0.06579516949597691,-0.12469328709220247,-0.4878230830980922,1.1476541688443946,0.5589804777402412,-0.8091981677152046,-1.0003124438045323,-0.40449481425269057,0.4297995180737815,0.9032085614421389,-0.42857596123903746,1.0086994526123438,-0.4558395276846992,-0.04900631096168797,0.8347533055529018,-0.7863602403286047,0.0,0.0,1.137057435638398,0.6871171576066724,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,1.1459064431083381,11,9,2,2024,4,1,False,0.0,0.366025403784439,-1.3660254037844384,1.3137714762937773,-0.5234543992334661
2024-02-09 12:00:00,0.008205152583494732,1.6417717954618674,-0.03791547274424117,-0.03793216209054407,-0.356458386669181,0.5939204110202464,0.15595750067352934,-0.7886605477619185,-0.1774117525888347,-0.793142468068841,-0.36681471774345364,0.43613299135484923,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.688471318396417,0.6383413635985871,-0.06579516949597691,0.32925297381072544,-0.4859799554730305,1.126145034852191,-0.9991732759878368,0.4713649074092726,-1.4450801496282961,0.2205245133437828,0.2762286285808046,-1.0448309534250988,0.22176499766187027,0.6531612867167349,0.35633790594774006,0.1610134175397078,0.8073764863252884,-0.7863602403286047,0.0,0.0,-1.1013434948520227,-1.2307339147650918,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.2571926802393324,12,9,2,2024,4,1,False,0.0,1.9665236292858033e-16,-1.414213562373095,1.3137714762937773,-0.5234543992334661
2024-02-09 13:00:00,0.3147290049265463,0.720775556519721,-0.03791547274424117,-0.03793216209054407,-0.04326220456830164,0.001841222321257198,0.41185408390436784,-0.9703140903835475,-0.11596494248002119,-0.9307813366536386,-0.7249316473128626,0.016862946106293387,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.7515396531663635,0.7207303989088949,-0.06579516949597691,0.30952570993758927,-0.4850547776847642,1.1344705193209401,-0.6843247052932825,0.40243225650419745,-0.6545241209780249,0.5010298003354263,0.8265386469207001,-1.001805269350679,1.101860414770179,1.5474423533674266,0.5634968378992129,1.4031286810118178,0.8110439222716348,-0.7863602403286047,0.0,0.0,-0.8435919568672913,-0.9321874607404937,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.7234535058955904,13,9,2,2024,4,1,False,0.0,-0.36602540378443865,-1.3660254037844386,1.3137714762937773,-0.5234543992334661
2024-02-09 14:00:00,-0.3910482519131859,1.4849870053591183,-0.03791547274424117,-0.03793216209054407,0.7669541988018664,-0.3431737877689069,-0.7173440688013022,-0.3753589019945057,0.14665480178823176,0.3806618565674033,0.7223497231542759,0.10574432848873239,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.602101874721311,0.5509549605727312,-0.06579516949597691,0.1810793029413933,-0.48707378546228275,1.1120210953181486,0.5645805511320418,-0.47029208550976825,-0.8745406365726978,-0.6826162288196066,0.8197457576318165,0.5302566711027407,-1.0535695246465866,0.07725713923478823,-1.1111760509098116,0.6634333593891777,0.7845806836313711,-0.7863602403286047,0.0,0.0,0.9104107640764595,0.20298590706730074,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.8437044368232468,14,9,2,2024,4,1,False,0.0,-0.7071067811865471,-1.2247448713915892,1.3137714762937773,-0.5234543992334661
2024-02-09 15:00:00,-0.2256126860293231,1.5925257421718482,-0.03791547274424117,-0.03793216209054407,0.6832773223435282,0.15571932281426581,-0.620760230665818,-0.278755866718749,1.5063833719354782,-0.4376513505319471,0.3644070718459199,0.36040012384262,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.4445863785224687,0.41656628822230723,-0.06579516949597691,0.39588728733776124,-0.48631725987500257,1.1316692386643963,-0.48507764961517824,-0.37521395918819644,-0.7485444371780943,-0.5529709281091837,0.30804342651608013,-0.03283492353059778,-0.8239530239618266,1.41235477064433,-0.32087736979636194,1.0115905291929475,0.8219675485289886,-0.7863602403286047,0.0,0.0,-0.13282573077702767,-0.05592266753319114,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.28677828302630204,15,9,2,2024,4,1,False,0.0,-0.9999999999999993,-1.0000000000000004,1.3137714762937773,-0.5234543992334661
2024-02-09 16:00:00,-0.20966102019936414,1.6156175298475115,-0.03791547274424117,-0.03793216209054407,0.5644870123986473,0.14790825172325028,-0.22928826787654777,-0.4410888022852266,0.5863154439763824,-0.07988144378007302,0.3071442146428024,0.34170860760555916,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.533596614540158,0.5925546702048249,-0.06579516949597691,0.20058737499371584,-0.48672684379168296,1.1121582209446927,-0.3892097265507855,-0.7261996063173753,-1.041982068430673,0.17200203544495898,0.07846096573990563,-0.6516344453607276,-0.26915224807434873,1.553533667571944,-0.6308799120017097,2.0425085803661083,0.7957796954246245,-0.7863602403286047,0.0,0.0,-0.1578393726581791,-0.39212588358110007,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.3170000590731976,16,9,2,2024,4,1,False,0.0,-1.2247448713915887,-0.7071067811865481,1.3137714762937773,-0.5234543992334661
2024-02-09 17:00:00,-0.047415787481493145,1.050220740752237,-0.03791547274424117,-0.03793216209054407,0.8504789749913891,-0.35504661582725083,-0.2507686380017646,-0.7555964161005256,0.5839730567115957,0.01400467187710673,0.05035764542847463,0.1477357865178531,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.5280043484029209,0.5410952891339593,-0.06579516949597691,0.4537539280322879,-0.48717738610003136,1.1114921821871926,-1.0721520101889177,-0.043437727134942324,0.5838962253422177,-0.10532771999583507,-0.2482856076494073,-0.8948516856853376,-0.3893132502952244,0.09982461234666298,-0.43522520330749875,2.237103271119563,0.8000459856315781,-0.7863602403286047,0.0,0.0,-0.6237592713008274,-0.5844910026287358,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.04564549930568488,17,9,2,2024,4,1,False,0.0,-1.3660254037844386,-0.3660254037844384,1.3137714762937773,-0.5234543992334661
2024-02-09 18:00:00,-0.2211210327561505,1.3969847657415002,-0.03791547274424117,-0.03793216209054407,0.8776831944995273,0.06026803408205443,-0.43202871779027546,-0.04073395505992584,0.682026477098001,0.605122594242942,0.41098916133593344,0.34596253888709644,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.5949562013237317,0.44155312680002445,-0.06579516949597691,0.31412873817465126,-0.486765392866194,1.1224818216859416,-0.36445384655687485,0.0551205412201412,-1.0415332841051355,-0.34934552681498027,-1.699298351319052,-0.12222125190791162,-0.2147142096399541,0.7514048786611196,-0.6251485287032731,-2.170199991270958,0.786713828734848,-0.7863602403286047,0.0,0.0,0.23377977773349384,-0.42054836057683476,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.5630804110380155,18,9,2,2024,4,1,False,0.0,-1.414213562373095,-1.821845459242085e-16,1.3137714762937773,-0.5234543992334661
2024-02-09 19:00:00,-0.029575108592723564,1.0724853073754943,-0.03791547274424117,-0.03793216209054407,-0.5431940595549142,0.31584628018008765,0.011198484612288324,-0.7587833203570453,0.6282605182527887,-0.4991786593364096,-0.4564435377135503,0.28498952385171866,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.6973257397803736,0.967897504839826,-0.06579516949597691,0.2832226914400743,-0.48826880677212675,1.1068299108846933,-1.0116623285520903,0.07719643059280995,0.15014617471039518,-0.08712845514139081,-2.3893355227530613,-0.6630014929000394,-0.04065780190707378,0.8773131892843536,-0.13293359993404483,1.2992498209350847,0.7758513992632498,-0.7863602403286047,0.0,0.0,-1.0917908525043731,-0.8492152267420159,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.4212462482158777,19,9,2,2024,4,1,False,0.0,-1.3660254037844388,0.36602540378443804,1.3137714762937773,-0.5234543992334661
2024-02-09 20:00:00,0.04401244456495508,1.024048874689957,-0.03791547274424117,-0.03793216209054407,-0.9085823624693308,0.05573761284926478,0.10871625188365071,-0.8356673855455856,-0.005273525688258441,-0.4169143686756283,-0.11652623797695867,0.24341701360032533,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.44846989667332854,0.5108409548560726,-0.06579516949597691,0.2889216787812046,-0.4878230830980922,1.091941985717048,-0.3294756103715817,0.03477261100100235,-0.7210115188063795,0.034920475976805594,-0.529648801713752,-0.679206581334182,0.03961508193401331,1.6043792208624286,0.04843928925700809,1.7361582826586064,0.7730844303073052,-0.7863602403286047,0.0,0.0,-0.8662979868777706,-0.9245494593328967,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.23992084332912575,20,9,2,2024,4,1,False,0.0,-1.224744871391589,0.7071067811865477,1.3137714762937773,-0.5234543992334661
2024-02-09 21:00:00,-0.10723453434383891,1.496198490686403,-0.03791547274424117,-0.03793216209054407,-1.059205085816305,-0.01878000535902475,-0.12717868235378005,-0.6695500011744907,0.3670026270454578,-0.5693653671577964,-0.032897569565970536,0.22085828710732075,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.5053246024019064,0.4196727600454862,-0.06579516949597691,-0.2323164711112001,-0.4857052933171389,1.0818730468536666,-0.5868567612598038,-0.13828976534296814,-0.5812152014015035,-0.04503709576151271,0.28568708202102244,-0.41306736084765433,-0.4843843777316725,1.3643856712837565,-0.5298811231350353,-0.31152942226764674,0.7662697310935341,-0.7863602403286047,0.0,0.0,-0.521614791138632,-0.5466116237546385,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.02774799192479516,21,9,2,2024,4,1,False,0.0,-1.0000000000000002,0.9999999999999997,1.3137714762937773,-0.5234543992334661
2024-02-09 22:00:00,-0.30772178698563757,1.6023643925610973,-0.03791547274424117,-0.03793216209054407,-1.026134141653856,0.4189524185814946,-0.6644992451961503,0.007069608787871352,0.7680411164258524,-0.018354134975610528,0.738856364165435,0.48511765459680223,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.3715762372863197,0.32202149360392046,-0.06579516949597691,0.10436216565697884,-0.487960414176038,1.1161936322401336,0.1272859312755012,-0.46585106899368633,0.2786780055442847,-0.6608233652353501,0.638229437520017,0.306532508169925,-0.8252590218428342,1.2457953978645615,-0.5937969292859618,-0.6737606220937438,0.7252110590505875,-0.7863602403286047,0.0,0.0,0.5529268534320843,0.10765757499417429,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.6839622638309764,22,9,2,2024,4,1,False,0.0,-0.7071067811865481,1.2247448713915885,1.3137714762937773,-0.5234543992334661
2024-02-09 23:00:00,-0.4743327387727607,1.8456201833121182,-0.03791547274424117,-0.03793216209054407,-1.0163997244496665,0.9337020034794297,-0.8484054575363184,1.0164219412825048,0.6042919043805562,1.4241194381067865,1.0602752713359767,0.8044847682334803,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.425634809946279,0.39860277724481596,-0.06579516949597691,0.32399237011122245,-0.4869195891642384,1.1037347895998406,0.06604068418105005,-0.826784593118889,-2.2698425195710223,-0.8783072487598683,-1.3231098622195148,0.885641306154112,-1.0705291027633332,2.5879361113230757,-1.1546744518203746,2.4922268263503744,0.7557176567496959,-0.7863602403286047,0.0,0.0,1.6414447887666805,0.8852116405660165,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,1.1977167024443367,23,9,2,2024,4,1,False,0.0,-0.36602540378443976,1.3660254037844384,1.3137714762937773,-0.5234543992334661
2024-02-10 00:00:00,-0.46866569959632776,1.820240337406397,-0.03791547274424117,-0.03793216209054407,-0.44767509073879985,0.9188609684064998,-0.9877165536382649,0.9800713146065756,1.572297060084117,1.465137643976428,1.4794144891683598,0.7799924366125037,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.5264509411425786,0.44898164637718446,-0.06579516949597691,0.2801540059486955,-0.48672684379168296,1.1136470134614571,1.4389920107374432,-0.7052218592105014,-0.4972252148771932,-1.277801570921551,-0.7222057165684952,1.2888896661747338,-1.1378799653169858,1.88517188537344,-1.0148411363366208,-0.5585097474459094,0.770334946147291,-0.7863602403286047,0.0,0.0,2.5625302439377133,1.0558500452617214,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,1.305643364705987,0,10,2,2024,5,1,True,0.0,2.3461151681481695e-17,1.414213562373095,1.1705290066204743,-0.7936383588638375
2024-02-10 01:00:00,-0.06853915128579663,1.531680993700227,-0.03791547274424117,-0.03793216209054407,-0.7835559415030156,0.9099563473627418,-0.08608580037510485,-0.6134704453355436,0.48222084341172705,-0.5459963837581755,-0.046242304983740365,0.6799283712399609,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.3249740194760144,0.2900113274259811,-0.06579516949597691,0.33758226300160105,-0.48802349009920676,1.1173102266277066,-0.04280518674370553,-0.9091452630534989,0.25740562851381493,-0.038081169507272764,1.1825204400343206,0.20117594771258637,-0.40486566168102645,0.2980461287519959,-0.04065107391363631,-2.299307991031045,0.7694825623456968,-0.7863602403286047,0.0,0.0,-0.4160088931704287,-0.9258886118616576,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.049331223819276696,1,10,2,2024,5,1,True,0.0,0.3660254037844386,1.3660254037844386,1.1705290066204743,-0.7936383588638375
2024-02-10 02:00:00,0.3546753344102015,0.44967585715368685,-0.03791547274424117,-0.03793216209054407,-0.3629769696184156,-0.04385354356118498,0.8142374520978244,-0.8941371195769225,0.48603403198230927,0.39783481209149324,-0.4151893836328702,0.22263075847462754,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.35044989854564745,0.4250753197379644,-0.06579516949597691,0.2652489621334411,-0.48672684379168296,1.140445278763219,-0.4416104132883463,0.7641247907248759,-0.43405882105781507,1.1051546640300964,0.2762286285808046,-0.2266383869487784,0.5981315137646395,1.3837594345175683,1.0067721790821464,-2.425317349218625,0.7952464091487552,-0.7863602403286047,0.0,0.0,-0.9603440555693061,-0.7836554270414714,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.7061816689853838,2,10,2,2024,5,1,True,0.0,0.7071067811865474,1.224744871391589,1.1705290066204743,-0.7936383588638375
2024-02-10 03:00:00,0.22909374626045148,0.43492668179377364,-0.03791547274424117,-0.03793216209054407,0.012732422965621366,-0.16890879172834625,0.6286812982842704,-0.9268925198884653,-0.04482173857744136,-0.9617728699773679,-0.5099220669623749,0.02040788884090928,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.25460467058244896,0.25773103326341656,-0.06579516949597691,0.3961064791585687,-0.4871364277083633,1.1363902780925577,-0.8844606615097669,0.6837666155102453,0.40413566374824267,0.6984375642233451,-0.8021382467323656,-1.139055322697244,0.7118361039258865,0.88217778048935,0.47943309480043417,-1.7637573734883276,0.8188902244452844,-0.7863602403286047,0.0,0.0,-0.6073012092798088,-0.40914140411406563,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.7191368595166941,3,10,2,2024,5,1,True,0.0,1.0,1.0,1.1705290066204743,-0.7936383588638375
2024-02-10 04:00:00,0.3172015131301903,0.05204653766543974,-0.03791547274424117,-0.03793216209054407,-0.110642623653554,-0.32278689222135626,0.6918382560980855,-1.0641684207380562,-0.4115524256470815,-0.6240973265231882,-0.37861584570618295,-0.08142864789894046,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.4812467898665804,0.9764065363554794,-0.06579516949597691,0.46471351907292124,-0.48672684379168296,1.1361747949651313,-0.7078361245334601,0.7091773045577173,-0.23423760011232217,0.7836787935000512,-0.2482856076494073,-1.0976642388474858,1.01771552312695,2.57604958846565,0.603015399412669,-1.412408602864876,0.8123028275786048,-0.7863602403286047,0.0,0.0,-0.7229865817397203,-0.8547547623313485,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.7104983153642801,4,10,2,2024,5,1,True,0.0,1.224744871391589,0.7071067811865477,1.1705290066204743,-0.7936383588638375
2024-02-10 05:00:00,0.44427332269300174,-0.08557136464859101,-0.03791547274424117,-0.03793216209054407,0.06668456117545107,-0.5736784956647799,1.040933184346848,-1.0969935345802102,0.1609270218666979,-0.766480634253574,-0.5503795204210994,-0.2248376948901835,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.19075963218232686,0.5227265861795263,-0.06579516949597691,0.21373888424247334,-0.48672684379168296,1.1342158574430725,-0.21427410059740185,0.852557541423293,-0.4972252148771932,1.4864408262909745,0.5427850437141925,-0.8309707573652392,1.129102426907817,1.1191045225692198,1.0874364760292308,-1.396128340042923,0.8411789680572275,-0.7863602403286047,0.0,0.0,-0.783702897846362,-0.866938289203837,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.9738505042393044,5,10,2,2024,5,1,True,0.0,1.3660254037844386,0.36602540378443865,1.1705290066204743,-0.7936383588638375
2024-02-10 06:00:00,0.5030006397880349,-0.0409542291624591,-0.03791547274424117,-0.03793216209054407,-0.1447130838682185,-0.9970385487978306,0.817412811159813,-1.1813469066199689,-0.18846999944352402,-0.2879348991077551,-0.411305468100832,-0.3822331523070888,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.26796397302140146,0.37793798642107984,-0.06579516949597691,0.35993982872448876,-0.48902051372509303,1.123970614202706,-0.2866306044216169,0.7649806957261577,-0.5179814899332946,0.8281451302582953,0.3069256092913275,-0.623216826512449,0.9728701311002375,2.3721174649935826,1.1204877985223887,-0.9173138496928134,0.8165341481936983,-0.7863602403286047,0.0,0.0,-0.5680282676317694,-0.6524667991595186,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,-0.7148202131377979,6,10,2,2024,5,1,True,0.0,1.414213562373095,1.6419787656998878e-16,1.1705290066204743,-0.7936383588638375
2024-02-10 07:00:00,-0.09111495624198565,0.6570795354844895,-0.03791547274424117,-0.03793216209054407,0.6179828498020309,-0.5302489403987325,-0.31147403183389744,2.3508385079421585,0.6637776460816424,0.5112364785857625,0.8818143320177397,0.06352728319468101,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.19013826927819089,0.2436843780629685,-0.06579516949597691,1.0482021460761073,-0.4861100585995054,-0.9061742867827328,1.048853564442017,-0.7254486707973834,-0.4831333870553214,-0.35179166456423333,1.0372042008164408,0.6092623486280396,-0.15022366638907128,1.1470018956100467,-0.11013243672145505,-1.4854002037468568,0.8252721749597848,-0.7863602403286047,0.0,0.0,1.2217642072307044,0.5912365976866341,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.6494290927998059,7,10,2,2024,5,1,True,0.0,1.3660254037844386,-0.3660254037844384,1.1705290066204743,-0.7936383588638375
2024-02-10 08:00:00,-0.3120875060548897,1.0405228939463758,-0.03791547274424117,-0.03793216209054407,-0.16885356939021615,0.17977742177459358,-0.5746863932957889,1.3756458054470972,-0.291262668481938,0.779222090267421,0.5732422223762452,0.3234038123940918,-0.08471836662771295,-0.021829208060494883,-0.42119924219391924,0.3259060638322206,0.13131113645939926,-0.06579516949597691,0.6505881831220165,-0.48672684379168296,1.1737080378877742,0.06910739103846403,-0.5491564642598992,-1.0700310887767557,-0.5632713917951297,-0.6649046859088535,-0.07952436672925796,-0.712207430622091,0.297411616855692,-0.4818639462423409,-0.28002863204153805,0.8160445739076544,-0.7863602403286047,0.0,0.0,0.11833387442997262,-0.3870177759971668,0.0,0.053642314094138194,,0.0,0.0,,0.0,0.0,,0.0,0.03793216209054407,,0.7616724014403528,8,10,2,2024,5,1,True,0.0,1.224744871391589,-0.7071067811865471,1.1705290066204743,-0.7936383588638375
